Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Agra,Agra,Orange,Orange,Medium,3900,4200,4060,23 Mar 2023
2,Agra,Agra,Orange,Orange,Medium,3800,4100,3950,21 Mar 2023
3,Agra,Agra,Orange,Orange,Medium,3800,4200,3980,20 Mar 2023
4,Agra,Agra,Orange,Orange,Medium,3900,4150,4000,18 Mar 2023
5,Agra,Agra,Orange,Orange,Medium,3900,4100,4000,17 Mar 2023
6,Agra,Agra,Orange,Orange,Medium,4100,4400,4230,15 Mar 2023
7,Agra,Agra,Orange,Orange,Medium,4100,4400,4225,14 Mar 2023
8,Agra,Agra,Orange,Orange,Medium,4100,4400,4250,10 Mar 2023
9,Agra,Agra,Orange,Orange,Medium,4100,4400,4260,09 Mar 2023
10,Agra,Agra,Orange,Orange,Medium,4150,4400,4260,07 Mar 2023
11,Agra,Agra,Orange,Orange,Medium,4100,4400,4260,06 Mar 2023
12,Agra,Agra,Orange,Orange,Medium,4150,4350,4250,02 Mar 2023
13,Agra,Agra,Orange,Orange,Medium,4150,4350,4250,28 Feb 2023
14,Agra,Agra,Orange,Orange,Medium,4150,4350,4250,27 Feb 2023
15,Agra,Agra,Orange,Orange,Medium,4150,4350,4250,25 Feb 2023
16,Agra,Agra,Orange,Orange,Medium,4150,4350,4250,24 Feb 2023
17,Agra,Agra,Orange,Orange,Medium,4150,4450,4230,23 Feb 2023
18,Agra,Agra,Orange,Orange,Medium,4250,4450,4350,22 Feb 2023
19,Agra,Agra,Orange,Orange,Medium,4250,4450,4350,21 Feb 2023
20,Agra,Agra,Orange,Orange,Medium,4250,4450,4340,20 Feb 2023
21,Agra,Agra,Orange,Orange,Medium,4250,4450,4360,18 Feb 2023
22,Agra,Agra,Orange,Orange,Medium,4250,4450,4350,17 Feb 2023
23,Agra,Agra,Orange,Orange,Medium,4200,4400,4300,16 Feb 2023
24,Agra,Agra,Orange,Orange,Medium,4200,4400,4300,15 Feb 2023
25,Agra,Agra,Orange,Orange,Medium,4400,4600,4520,20 Apr 2022
26,Agra,Agra,Orange,Orange,Medium,4420,4600,4510,19 Apr 2022
27,Agra,Agra,Orange,Orange,Medium,4400,4600,4500,18 Apr 2022
28,Agra,Agra,Orange,Orange,Medium,4400,4520,4460,16 Apr 2022
29,Agra,Agra,Orange,Orange,Medium,4400,4550,4470,15 Apr 2022
30,Agra,Agra,Orange,Orange,Medium,4350,4550,4450,14 Apr 2022
31,Agra,Agra,Orange,Orange,Medium,4350,4550,4460,13 Apr 2022
32,Agra,Agra,Orange,Orange,Medium,4400,4600,4480,12 Apr 2022
33,Agra,Agra,Orange,Orange,Medium,4400,4550,4470,11 Apr 2022
34,Agra,Agra,Orange,Orange,Medium,4350,4500,4460,09 Apr 2022
35,Agra,Agra,Orange,Orange,Medium,4350,4550,4450,08 Apr 2022
36,Agra,Agra,Orange,Orange,Medium,4350,4580,4450,07 Apr 2022
37,Agra,Agra,Orange,Orange,Medium,4300,4500,4400,06 Apr 2022
38,Agra,Agra,Orange,Orange,Medium,4300,4500,4400,05 Apr 2022
39,Agra,Agra,Orange,Orange,Medium,4250,4450,4350,04 Apr 2022
40,Agra,Agra,Orange,Orange,Medium,4200,4400,4300,02 Apr 2022
41,Agra,Agra,Orange,Orange,Medium,4000,4180,4110,31 Mar 2022
42,Agra,Agra,Orange,Orange,Medium,4000,4200,4120,30 Mar 2022
43,Agra,Agra,Orange,Orange,Medium,4000,4200,4100,29 Mar 2022
44,Agra,Agra,Orange,Orange,Medium,4000,4200,4100,28 Mar 2022
45,Agra,Agra,Orange,Orange,Medium,4050,4200,4150,26 Mar 2022
46,Agra,Agra,Orange,Orange,Medium,4050,4250,4140,25 Mar 2022
47,Agra,Agra,Orange,Orange,Medium,4050,4250,4150,24 Mar 2022
48,Agra,Agra,Orange,Orange,Medium,4020,4200,4120,21 Mar 2022
49,Agra,Agra,Orange,Orange,Medium,4080,4280,4180,17 Mar 2022
50,Agra,Agra,Orange,Orange,Medium,4100,4300,4200,16 Mar 2022
51,Agra,Agra,Orange,Orange,Medium,4150,4350,4250,15 Mar 2022
52,Maharajganj,Anandnagar,Orange,Nagpuri,Medium,5540,5760,5665,08 May 2023
53,Maharajganj,Anandnagar,Orange,Nagpuri,Medium,5525,5750,5650,07 May 2023
54,Maharajganj,Anandnagar,Orange,Nagpuri,Medium,5510,5725,5625,06 May 2023
55,Maharajganj,Anandnagar,Orange,Nagpuri,Medium,5525,5730,5640,05 May 2023
56,Maharajganj,Anandnagar,Orange,Nagpuri,Medium,5515,5700,5625,03 May 2023
57,Maharajganj,Anandnagar,Orange,Nagpuri,Medium,5450,5650,5550,02 May 2023
58,Maharajganj,Anandnagar,Orange,Nagpuri,Medium,5330,5550,5450,01 May 2023
59,Maharajganj,Anandnagar,Orange,Nagpuri,Medium,5300,5525,5425,29 Apr 2023
60,Maharajganj,Anandnagar,Orange,Nagpuri,Medium,5140,5350,5250,28 Apr 2023
61,Maharajganj,Anandnagar,Orange,Nagpuri,Medium,5010,5220,5120,27 Apr 2023
62,Maharajganj,Anandnagar,Orange,Nagpuri,Medium,4925,5130,5040,26 Apr 2023
63,Maharajganj,Anandnagar,Orange,Nagpuri,Medium,4950,5150,5050,25 Apr 2023
64,Maharajganj,Anandnagar,Orange,Nagpuri,Medium,5040,5260,5160,24 Apr 2023
65,Maharajganj,Anandnagar,Orange,Nagpuri,Medium,5025,5250,5150,23 Apr 2023
66,Maharajganj,Anandnagar,Orange,Nagpuri,Medium,5100,5300,5200,22 Apr 2023
67,Maharajganj,Anandnagar,Orange,Nagpuri,Medium,5125,5350,5250,21 Apr 2023
68,Maharajganj,Anandnagar,Orange,Nagpuri,Medium,5100,5300,5200,20 Apr 2023
69,Maharajganj,Anandnagar,Orange,Nagpuri,Medium,5430,5650,5550,19 Apr 2023
70,Maharajganj,Anandnagar,Orange,Nagpuri,Medium,5425,5630,5545,18 Apr 2023
71,Maharajganj,Anandnagar,Orange,Nagpuri,Medium,5420,5625,5530,17 Apr 2023
72,Maharajganj,Anandnagar,Orange,Nagpuri,Medium,5400,5600,5500,16 Apr 2023
73,Maharajganj,Anandnagar,Orange,Nagpuri,Medium,5125,5350,5250,15 Apr 2023
74,Maharajganj,Anandnagar,Orange,Nagpuri,Medium,4925,5100,5015,14 Apr 2023
75,Maharajganj,Anandnagar,Orange,Nagpuri,Medium,4940,5160,5075,13 Apr 2023
76,Maharajganj,Anandnagar,Orange,Nagpuri,Medium,5025,5225,5120,12 Apr 2023
77,Maharajganj,Anandnagar,Orange,Nagpuri,Medium,5000,5200,5100,11 Apr 2023
78,Maharajganj,Anandnagar,Orange,Nagpuri,Medium,4930,5150,5050,10 Apr 2023
79,Maharajganj,Anandnagar,Orange,Nagpuri,Medium,4900,5100,5000,09 Apr 2023
80,Maharajganj,Anandnagar,Orange,Nagpuri,Medium,4675,4900,4800,08 Apr 2023
81,Maharajganj,Anandnagar,Orange,Nagpuri,Medium,4400,4580,4500,07 Apr 2023
82,Maharajganj,Anandnagar,Orange,Nagpuri,Medium,4120,4335,4235,06 Apr 2023
83,Azamgarh,Azamgarh,Orange,Orange,Medium,5600,5760,5680,10 May 2023
84,Azamgarh,Azamgarh,Orange,Orange,Medium,5600,5700,5660,09 May 2023
85,Azamgarh,Azamgarh,Orange,Orange,Medium,5575,5725,5650,08 May 2023
86,Azamgarh,Azamgarh,Orange,Orange,Medium,5580,5670,5630,06 May 2023
87,Azamgarh,Azamgarh,Orange,Orange,Medium,5525,5675,5600,04 May 2023
88,Azamgarh,Azamgarh,Orange,Orange,Medium,5500,5600,5550,03 May 2023
89,Azamgarh,Azamgarh,Orange,Orange,Medium,5375,5525,5450,02 May 2023
90,Azamgarh,Azamgarh,Orange,Orange,Medium,5325,5475,5400,01 May 2023
91,Azamgarh,Azamgarh,Orange,Orange,Medium,5050,5150,5100,29 Apr 2023
92,Azamgarh,Azamgarh,Orange,Orange,Medium,5000,5150,5075,28 Apr 2023
93,Azamgarh,Azamgarh,Orange,Orange,Medium,5025,5175,5100,27 Apr 2023
94,Azamgarh,Azamgarh,Orange,Orange,Medium,5000,5150,5070,26 Apr 2023
95,Azamgarh,Azamgarh,Orange,Orange,Medium,5000,5100,5060,25 Apr 2023
96,Azamgarh,Azamgarh,Orange,Orange,Medium,4975,5125,5050,24 Apr 2023
97,Azamgarh,Azamgarh,Orange,Orange,Medium,5000,5200,5100,21 Apr 2023
98,Azamgarh,Azamgarh,Orange,Orange,Medium,5020,5150,5080,20 Apr 2023
99,Azamgarh,Azamgarh,Orange,Orange,Medium,5025,5175,5100,19 Apr 2023
100,Azamgarh,Azamgarh,Orange,Orange,Medium,4900,5100,5000,18 Apr 2023
101,Azamgarh,Azamgarh,Orange,Orange,Medium,4925,5075,5000,17 Apr 2023
102,Azamgarh,Azamgarh,Orange,Orange,Medium,4950,5100,5025,15 Apr 2023
103,Azamgarh,Azamgarh,Orange,Orange,Medium,5000,5100,5050,13 Apr 2023
104,Azamgarh,Azamgarh,Orange,Orange,Medium,4925,5075,5000,12 Apr 2023
105,Azamgarh,Azamgarh,Orange,Orange,Medium,5025,5175,5100,11 Apr 2023
106,Azamgarh,Azamgarh,Orange,Orange,Medium,4975,5125,5050,10 Apr 2023
107,Azamgarh,Azamgarh,Orange,Orange,Medium,4175,4310,4240,06 Apr 2023
108,Azamgarh,Azamgarh,Orange,Orange,Medium,4175,4345,4260,05 Apr 2023
109,Azamgarh,Azamgarh,Orange,Orange,Medium,4175,4325,4240,03 Apr 2023
110,Azamgarh,Azamgarh,Orange,Orange,Medium,4200,4300,4250,01 Apr 2023
111,Azamgarh,Azamgarh,Orange,Orange,Medium,4175,4325,4260,31 Mar 2023
112,Azamgarh,Azamgarh,Orange,Orange,Medium,4175,4325,4250,29 Mar 2023
113,Azamgarh,Azamgarh,Orange,Orange,Medium,4175,4275,4225,28 Mar 2023
114,Azamgarh,Azamgarh,Orange,Orange,Medium,4125,4275,4200,27 Mar 2023
115,Azamgarh,Azamgarh,Orange,Orange,Medium,4150,4300,4230,25 Mar 2023
116,Azamgarh,Azamgarh,Orange,Orange,Medium,4125,4275,4200,24 Mar 2023
117,Azamgarh,Azamgarh,Orange,Orange,Medium,4000,4200,4100,23 Mar 2023
118,Azamgarh,Azamgarh,Orange,Orange,Medium,3775,3925,3850,21 Mar 2023
119,Azamgarh,Azamgarh,Orange,Orange,Medium,3725,3875,3800,20 Mar 2023
120,Azamgarh,Azamgarh,Orange,Orange,Medium,3875,4025,3950,18 Mar 2023
121,Azamgarh,Azamgarh,Orange,Orange,Medium,3875,4050,3965,17 Mar 2023
122,Azamgarh,Azamgarh,Orange,Orange,Medium,3875,4025,3950,16 Mar 2023
123,Azamgarh,Azamgarh,Orange,Orange,Medium,3900,4000,3945,15 Mar 2023
124,Azamgarh,Azamgarh,Orange,Orange,Medium,3890,4040,3965,14 Mar 2023
125,Azamgarh,Azamgarh,Orange,Orange,Medium,3900,4050,3975,13 Mar 2023
126,Azamgarh,Azamgarh,Orange,Orange,Medium,3875,4050,3960,11 Mar 2023
127,Azamgarh,Azamgarh,Orange,Orange,Medium,3900,4000,3950,10 Mar 2023
128,Azamgarh,Azamgarh,Orange,Orange,Medium,3900,4075,3985,09 Mar 2023
129,Azamgarh,Azamgarh,Orange,Orange,Medium,3900,4000,3960,06 Mar 2023
130,Azamgarh,Azamgarh,Orange,Orange,Medium,3900,4050,3970,04 Mar 2023
131,Azamgarh,Azamgarh,Orange,Orange,Medium,3875,4025,3950,03 Mar 2023
132,Azamgarh,Azamgarh,Orange,Orange,Medium,3800,3900,3850,02 Mar 2023
133,Azamgarh,Azamgarh,Orange,Orange,Medium,3650,3770,3700,01 Mar 2023
134,Azamgarh,Azamgarh,Orange,Orange,Medium,3625,3775,3700,28 Feb 2023
135,Azamgarh,Azamgarh,Orange,Orange,Medium,3675,3825,3750,27 Feb 2023
136,Azamgarh,Azamgarh,Orange,Orange,Medium,3600,3750,3675,25 Feb 2023
137,Azamgarh,Azamgarh,Orange,Orange,Medium,3475,3625,3550,24 Feb 2023
138,Azamgarh,Azamgarh,Orange,Orange,Medium,3100,3250,3175,23 Feb 2023
139,Azamgarh,Azamgarh,Orange,Orange,Medium,3140,3260,3200,21 Feb 2023
140,Azamgarh,Azamgarh,Orange,Orange,Medium,3425,3575,3510,20 Feb 2023
141,Azamgarh,Azamgarh,Orange,Orange,Medium,3460,3600,3525,17 Feb 2023
142,Azamgarh,Azamgarh,Orange,Orange,Medium,3450,3600,3530,16 Feb 2023
143,Azamgarh,Azamgarh,Orange,Orange,Medium,3475,3625,3550,15 Feb 2023
144,Azamgarh,Azamgarh,Orange,Orange,Medium,3500,3635,3565,13 Feb 2023
145,Azamgarh,Azamgarh,Orange,Orange,Medium,3300,3500,3400,09 Feb 2023
146,Azamgarh,Azamgarh,Orange,Orange,Medium,4580,4700,4615,06 Jun 2022
147,Azamgarh,Azamgarh,Orange,Orange,Medium,4500,4700,4600,04 Jun 2022
148,Azamgarh,Azamgarh,Orange,Orange,Medium,4500,4600,4550,03 Jun 2022
149,Azamgarh,Azamgarh,Orange,Orange,Medium,4525,4625,4575,02 Jun 2022
150,Azamgarh,Azamgarh,Orange,Orange,Medium,4550,4650,4600,01 Jun 2022
151,Azamgarh,Azamgarh,Orange,Orange,Medium,4550,4650,4600,31 May 2022
152,Azamgarh,Azamgarh,Orange,Orange,Medium,4500,4600,4560,30 May 2022
153,Azamgarh,Azamgarh,Orange,Orange,Medium,4500,4630,4560,28 May 2022
154,Azamgarh,Azamgarh,Orange,Orange,Medium,4500,4600,4550,27 May 2022
155,Azamgarh,Azamgarh,Orange,Orange,Medium,4450,4600,4525,26 May 2022
156,Azamgarh,Azamgarh,Orange,Orange,Medium,4350,4450,4400,25 May 2022
157,Azamgarh,Azamgarh,Orange,Orange,Medium,4300,4450,4370,24 May 2022
158,Azamgarh,Azamgarh,Orange,Orange,Medium,4250,4460,4350,23 May 2022
159,Azamgarh,Azamgarh,Orange,Orange,Medium,4270,4380,4330,21 May 2022
160,Azamgarh,Azamgarh,Orange,Orange,Medium,4270,4400,4320,20 May 2022
161,Azamgarh,Azamgarh,Orange,Orange,Medium,4225,4375,4300,19 May 2022
162,Azamgarh,Azamgarh,Orange,Orange,Medium,4200,4340,4280,18 May 2022
163,Azamgarh,Azamgarh,Orange,Orange,Medium,4200,4300,4260,17 May 2022
164,Azamgarh,Azamgarh,Orange,Orange,Medium,4200,4300,4250,13 May 2022
165,Azamgarh,Azamgarh,Orange,Orange,Medium,4170,4300,4240,12 May 2022
166,Azamgarh,Azamgarh,Orange,Orange,Medium,4160,4300,4230,11 May 2022
167,Azamgarh,Azamgarh,Orange,Orange,Medium,4200,4300,4245,10 May 2022
168,Azamgarh,Azamgarh,Orange,Orange,Medium,4170,4280,4230,07 May 2022
169,Azamgarh,Azamgarh,Orange,Orange,Medium,4170,4280,4220,06 May 2022
170,Azamgarh,Azamgarh,Orange,Orange,Medium,4130,4300,4200,05 May 2022
171,Azamgarh,Azamgarh,Orange,Orange,Medium,4000,4100,4050,04 May 2022
172,Azamgarh,Azamgarh,Orange,Orange,Medium,3900,4050,3975,02 May 2022
173,Azamgarh,Azamgarh,Orange,Orange,Medium,3900,4000,3940,30 Apr 2022
174,Azamgarh,Azamgarh,Orange,Orange,Medium,3900,4000,3950,29 Apr 2022
175,Azamgarh,Azamgarh,Orange,Orange,Medium,3900,4000,3960,28 Apr 2022
176,Azamgarh,Azamgarh,Orange,Orange,Medium,3900,4050,3975,27 Apr 2022
177,Azamgarh,Azamgarh,Orange,Orange,Medium,3910,4050,3985,26 Apr 2022
178,Azamgarh,Azamgarh,Orange,Orange,Medium,3900,4030,3970,25 Apr 2022
179,Azamgarh,Azamgarh,Orange,Orange,Medium,3900,4000,3940,23 Apr 2022
180,Azamgarh,Azamgarh,Orange,Orange,Medium,3850,3950,3900,22 Apr 2022
181,Azamgarh,Azamgarh,Orange,Orange,Medium,3700,3800,3750,21 Apr 2022
182,Azamgarh,Azamgarh,Orange,Orange,Medium,3650,3800,3720,20 Apr 2022
183,Azamgarh,Azamgarh,Orange,Orange,Medium,3625,3725,3670,19 Apr 2022
184,Azamgarh,Azamgarh,Orange,Orange,Medium,3600,3725,3665,18 Apr 2022
185,Azamgarh,Azamgarh,Orange,Orange,Medium,3625,3725,3670,16 Apr 2022
186,Azamgarh,Azamgarh,Orange,Orange,Medium,3600,3700,3650,15 Apr 2022
187,Azamgarh,Azamgarh,Orange,Orange,Medium,3600,3740,3675,13 Apr 2022
188,Azamgarh,Azamgarh,Orange,Orange,Medium,3600,3700,3650,12 Apr 2022
189,Azamgarh,Azamgarh,Orange,Orange,Medium,3600,3740,3670,11 Apr 2022
190,Azamgarh,Azamgarh,Orange,Orange,Medium,3600,3700,3660,08 Apr 2022
191,Azamgarh,Azamgarh,Orange,Orange,Medium,3625,3725,3675,07 Apr 2022
192,Azamgarh,Azamgarh,Orange,Orange,Medium,3600,3700,3650,06 Apr 2022
193,Azamgarh,Azamgarh,Orange,Orange,Medium,3600,3725,3665,05 Apr 2022
194,Azamgarh,Azamgarh,Orange,Orange,Medium,3600,3700,3650,04 Apr 2022
195,Azamgarh,Azamgarh,Orange,Orange,Medium,3570,3700,3640,02 Apr 2022
196,Azamgarh,Azamgarh,Orange,Orange,Medium,3570,3700,3630,01 Apr 2022
197,Azamgarh,Azamgarh,Orange,Orange,Medium,3600,3700,3660,31 Mar 2022
198,Azamgarh,Azamgarh,Orange,Orange,Medium,3600,3750,3675,30 Mar 2022
199,Azamgarh,Azamgarh,Orange,Orange,Medium,3600,3700,3650,29 Mar 2022
200,Azamgarh,Azamgarh,Orange,Orange,Medium,3550,3650,3600,28 Mar 2022
201,Azamgarh,Azamgarh,Orange,Orange,Medium,3525,3635,3585,26 Mar 2022
202,Azamgarh,Azamgarh,Orange,Orange,Medium,3500,3650,3575,25 Mar 2022
203,Azamgarh,Azamgarh,Orange,Orange,Medium,3135,3250,3185,24 Mar 2022
204,Azamgarh,Azamgarh,Orange,Orange,Medium,3100,3250,3175,23 Mar 2022
205,Azamgarh,Azamgarh,Orange,Orange,Medium,3100,3200,3150,22 Mar 2022
206,Azamgarh,Azamgarh,Orange,Orange,Medium,2900,3100,3000,21 Mar 2022
207,Azamgarh,Azamgarh,Orange,Orange,Medium,3000,3100,3060,16 Mar 2022
208,Azamgarh,Azamgarh,Orange,Orange,Medium,3000,3125,3065,15 Mar 2022
209,Azamgarh,Azamgarh,Orange,Orange,Medium,3000,3130,3075,14 Mar 2022
210,Azamgarh,Azamgarh,Orange,Orange,Medium,3000,3120,3060,12 Mar 2022
211,Azamgarh,Azamgarh,Orange,Orange,Medium,3000,3100,3050,11 Mar 2022
212,Azamgarh,Azamgarh,Orange,Orange,Medium,2900,3100,3000,10 Mar 2022
213,Azamgarh,Azamgarh,Orange,Orange,Medium,2800,2980,2890,09 Mar 2022
214,Azamgarh,Azamgarh,Orange,Orange,Medium,2850,2960,2900,08 Mar 2022
215,Azamgarh,Azamgarh,Orange,Orange,Medium,2900,3050,2970,05 Mar 2022
216,Azamgarh,Azamgarh,Orange,Orange,Medium,2900,3000,2960,04 Mar 2022
217,Azamgarh,Azamgarh,Orange,Orange,Medium,2900,3040,2975,03 Mar 2022
218,Azamgarh,Azamgarh,Orange,Orange,Medium,2900,3000,2960,02 Mar 2022
219,Azamgarh,Azamgarh,Orange,Orange,Medium,2925,3025,2980,28 Feb 2022
220,Azamgarh,Azamgarh,Orange,Orange,Medium,2950,3100,3030,26 Feb 2022
221,Azamgarh,Azamgarh,Orange,Orange,Medium,2970,3100,3025,25 Feb 2022
222,Azamgarh,Azamgarh,Orange,Orange,Medium,3025,3125,3075,24 Feb 2022
223,Azamgarh,Azamgarh,Orange,Orange,Medium,3000,3100,3040,23 Feb 2022
224,Azamgarh,Azamgarh,Orange,Orange,Medium,2950,3075,3015,22 Feb 2022
225,Azamgarh,Azamgarh,Orange,Orange,Medium,2900,3100,3000,21 Feb 2022
226,Azamgarh,Azamgarh,Orange,Orange,Medium,2750,2850,2800,19 Feb 2022
227,Azamgarh,Azamgarh,Orange,Orange,Medium,2700,2810,2760,18 Feb 2022
228,Azamgarh,Azamgarh,Orange,Orange,Medium,2725,2825,2770,17 Feb 2022
229,Azamgarh,Azamgarh,Orange,Orange,Medium,2700,2800,2760,16 Feb 2022
230,Azamgarh,Azamgarh,Orange,Orange,Medium,2700,2800,2750,14 Feb 2022
231,Azamgarh,Azamgarh,Orange,Orange,Medium,2650,2750,2700,12 Feb 2022
232,Azamgarh,Azamgarh,Orange,Orange,Medium,2600,2750,2675,11 Feb 2022
233,Azamgarh,Azamgarh,Orange,Orange,Medium,2600,2725,2660,10 Feb 2022
234,Azamgarh,Azamgarh,Orange,Orange,Medium,2600,2740,2670,09 Feb 2022
235,Azamgarh,Azamgarh,Orange,Orange,Medium,2650,2770,2700,08 Feb 2022
236,Azamgarh,Azamgarh,Orange,Orange,Medium,2650,2760,2700,07 Feb 2022
237,Azamgarh,Azamgarh,Orange,Orange,Medium,2600,2700,2640,04 Feb 2022
238,Azamgarh,Azamgarh,Orange,Orange,Medium,2600,2700,2650,03 Feb 2022
239,Ballia,Ballia,Orange,Medium,Medium,4700,4830,4760,17 May 2022
240,Ballia,Ballia,Orange,Medium,Medium,4640,4770,4700,15 May 2022
241,Ballia,Ballia,Orange,Medium,Medium,4640,4770,4700,14 May 2022
242,Ballia,Ballia,Orange,Medium,Medium,4590,4720,4650,13 May 2022
243,Ballia,Ballia,Orange,Medium,Medium,4640,4770,4700,12 May 2022
244,Ballia,Ballia,Orange,Medium,Medium,4670,4795,4730,11 May 2022
245,Ballia,Ballia,Orange,Medium,Medium,4665,4795,4725,10 May 2022
246,Ballia,Ballia,Orange,Medium,Medium,4640,4770,4700,09 May 2022
247,Ballia,Ballia,Orange,Medium,Medium,4665,4795,4725,07 May 2022
248,Ballia,Ballia,Orange,Medium,Medium,4660,4790,4720,06 May 2022
249,Ballia,Ballia,Orange,Medium,Medium,4650,4780,4710,05 May 2022
250,Ballia,Ballia,Orange,Medium,Medium,4610,4740,4670,04 May 2022
251,Ballia,Ballia,Orange,Medium,Medium,4615,4730,4665,03 May 2022
252,Ballia,Ballia,Orange,Medium,Medium,4600,4730,4660,02 May 2022
253,Ballia,Ballia,Orange,Medium,Medium,4590,4720,4650,30 Apr 2022
254,Ballia,Ballia,Orange,Medium,Medium,4580,4710,4640,29 Apr 2022
255,Ballia,Ballia,Orange,Medium,Medium,4490,4620,4550,28 Apr 2022
256,Ballia,Ballia,Orange,Medium,Medium,4350,4470,4410,27 Apr 2022
257,Ballia,Ballia,Orange,Medium,Medium,4300,4420,4360,26 Apr 2022
258,Ballia,Ballia,Orange,Medium,Medium,4290,4420,4350,25 Apr 2022
259,Ballia,Ballia,Orange,Medium,Medium,4280,4410,4340,23 Apr 2022
260,Ballia,Ballia,Orange,Medium,Medium,4220,4350,4280,22 Apr 2022
261,Ballia,Ballia,Orange,Medium,Medium,4040,4170,4100,21 Apr 2022
262,Ballia,Ballia,Orange,Medium,Medium,4050,4170,4110,20 Apr 2022
263,Ballia,Ballia,Orange,Medium,Medium,4070,4195,4130,19 Apr 2022
264,Ballia,Ballia,Orange,Medium,Medium,4100,4220,4160,18 Apr 2022
265,Ballia,Ballia,Orange,Medium,Medium,4230,4360,4290,16 Apr 2022
266,Ballia,Ballia,Orange,Medium,Medium,4220,4350,4280,15 Apr 2022
267,Ballia,Ballia,Orange,Medium,Medium,4215,4350,4275,14 Apr 2022
268,Ballia,Ballia,Orange,Medium,Medium,4200,4330,4260,13 Apr 2022
269,Ballia,Ballia,Orange,Medium,Medium,4190,4310,4250,12 Apr 2022
270,Ballia,Ballia,Orange,Medium,Medium,4140,4270,4200,11 Apr 2022
271,Ballia,Ballia,Orange,Medium,Medium,4165,4295,4225,09 Apr 2022
272,Ballia,Ballia,Orange,Medium,Medium,3990,4220,4150,08 Apr 2022
273,Ballia,Ballia,Orange,Medium,Medium,3940,4070,4000,07 Apr 2022
274,Ballia,Ballia,Orange,Medium,Medium,3915,4050,3975,06 Apr 2022
275,Ballia,Ballia,Orange,Medium,Medium,3900,4020,3960,05 Apr 2022
276,Ballia,Ballia,Orange,Medium,Medium,3790,3920,3850,04 Apr 2022
277,Ballia,Ballia,Orange,Medium,Medium,3700,3820,3760,02 Apr 2022
278,Ballia,Ballia,Orange,Medium,Medium,3550,3670,3610,01 Apr 2022
279,Ballia,Ballia,Orange,Medium,Medium,3460,3590,3520,31 Mar 2022
280,Ballia,Ballia,Orange,Medium,Medium,3480,3610,3540,30 Mar 2022
281,Ballia,Ballia,Orange,Medium,Medium,3630,3760,3690,29 Mar 2022
282,Ballia,Ballia,Orange,Medium,Medium,3710,3840,3770,28 Mar 2022
283,Ballia,Ballia,Orange,Medium,Medium,3700,3830,3760,26 Mar 2022
284,Ballia,Ballia,Orange,Medium,Medium,3680,3810,3740,25 Mar 2022
285,Ballia,Ballia,Orange,Medium,Medium,3580,3710,3640,23 Mar 2022
286,Ballia,Ballia,Orange,Medium,Medium,3570,3695,3630,22 Mar 2022
287,Ballia,Ballia,Orange,Medium,Medium,3360,3490,3420,21 Mar 2022
288,Ballia,Ballia,Orange,Medium,Medium,3390,3520,3450,19 Mar 2022
289,Ballia,Ballia,Orange,Medium,Medium,3490,3620,3550,16 Mar 2022
290,Ballia,Ballia,Orange,Medium,Medium,3515,3650,3575,15 Mar 2022
291,Ballia,Ballia,Orange,Medium,Medium,3400,3530,3460,14 Mar 2022
292,Ballia,Ballia,Orange,Medium,Medium,3340,3470,3400,12 Mar 2022
293,Ballia,Ballia,Orange,Medium,Medium,3280,3410,3340,11 Mar 2022
294,Ballia,Ballia,Orange,Medium,Medium,3300,3430,3360,10 Mar 2022
295,Ballia,Ballia,Orange,Medium,Medium,3240,3370,3300,09 Mar 2022
296,Ballia,Ballia,Orange,Medium,Medium,3250,3370,3310,08 Mar 2022
297,Ballia,Ballia,Orange,Medium,Medium,3240,3370,3300,07 Mar 2022
298,Ballia,Ballia,Orange,Medium,Medium,3280,3410,3340,05 Mar 2022
299,Ballia,Ballia,Orange,Medium,Medium,3320,3450,3380,04 Mar 2022
300,Ballia,Ballia,Orange,Medium,Medium,3315,3450,3375,02 Mar 2022
301,Ballia,Ballia,Orange,Medium,Medium,3290,3420,3350,28 Feb 2022
302,Ballia,Ballia,Orange,Medium,Medium,3270,3395,3335,26 Feb 2022
303,Ballia,Ballia,Orange,Medium,Medium,3220,3350,3280,25 Feb 2022
304,Ballia,Ballia,Orange,Medium,Medium,3180,3310,3240,24 Feb 2022
305,Ballia,Ballia,Orange,Medium,Medium,3065,3195,3125,23 Feb 2022
306,Ballia,Ballia,Orange,Medium,Medium,3050,3180,3110,22 Feb 2022
307,Ballia,Ballia,Orange,Medium,Medium,2950,3075,3015,21 Feb 2022
308,Ballia,Ballia,Orange,Medium,Medium,2950,3070,3010,19 Feb 2022
309,Ballia,Ballia,Orange,Medium,Medium,2960,3090,3020,18 Feb 2022
310,Ballia,Ballia,Orange,Medium,Medium,2990,3120,3050,17 Feb 2022
311,Ballia,Ballia,Orange,Medium,Medium,2980,3110,3040,16 Feb 2022
312,Ballia,Ballia,Orange,Medium,Medium,2970,3095,3030,15 Feb 2022
313,Ballia,Ballia,Orange,Medium,Medium,3000,3130,3060,14 Feb 2022
314,Ballia,Ballia,Orange,Medium,Medium,2980,3110,3040,12 Feb 2022
315,Ballia,Ballia,Orange,Medium,Medium,2990,3120,3055,11 Feb 2022
316,Ballia,Ballia,Orange,Medium,Medium,2990,3120,3050,10 Feb 2022
